exchange,exchange_token,trading_symbol,groww_symbol,company_name,instrument_type,segment,series,isin,underlying_symbol,underlying_exchange_token,expiry_date,strike_price,lot_size,tick_size,freeze_quantity,is_reserved,buy_allowed,sell_allowed,internal_trading_symbol,is_intraday
NSE,2866,RCF,NSE-RCF,Rashtriya Chemical,EQ,CASH,EQ,INE027A01015,,,,,1,0.01,,,1,1,RCF-EQ,1
NSE,24730,RUBFILA,NSE-RUBFILA,Rubfila Intl,EQ,CASH,EQ,INE642C01025,,,,,1,0.01,,,1,1,RUBFILA-EQ,0
NSE,9539,SAKAR,NSE-SAKAR,Sakar Healthcare,EQ,CASH,EQ,INE732S01012,,,,,1,0.05,,,1,1,SAKAR-EQ,0
NSE,11983,SASKEN,NSE-SASKEN,Sasken Technologies,EQ,CASH,EQ,INE231F01020,,,,,1,0.1,,,1,1,SASKEN-EQ,1
NSE,3045,SBIN,NSE-SBIN,SBI,EQ,CASH,EQ,INE062A01020,,,,,1,0.05,,,1,1,SBIN-EQ,1
NSE,757767,SAMBHV,NSE-SAMBHV,Sambhv Steel Tubes,EQ,CASH,EQ,INE12NJ01018,,,,,1,0.01,,,1,1,SAMBHV-EQ,1
NSE,6718,SAPPHIRE,NSE-SAPPHIRE,Sapphire Foods,EQ,CASH,EQ,INE806T01020,,,,,1,0.01,,,1,1,SAPPHIRE-EQ,1
NSE,17971,SBICARD,NSE-SBICARD,SBI Cards And Payment,EQ,CASH,EQ,INE018E01016,,,,,1,0.05,,,1,1,SBICARD-EQ,1
NSE,762884,SCANSTL,NSE-SCANSTL,Scan Steels,EQ,CASH,EQ,INE099G01011,,,,,1,0.01,,,1,1,SCANSTL-EQ,0
NSE,762874,SAPPL,NSE-SAPPL,Shree Ajit Pulp,EQ,CASH,EQ,INE185C01017,,,,,1,0.05,,,1,1,SAPPL-EQ,0
NSE,8175,SAGARDEEP,NSE-SAGARDEEP,Sagardeep Alloys,EQ,CASH,EQ,INE976T01013,,,,,1,0.01,,,1,1,SAGARDEEP-EQ,0
NSE,6792,SBC,NSE-SBC,SBC Exports,EQ,CASH,EQ,INE04AK01028,,,,,1,0.01,,,1,1,SBC-EQ,1
NSE,3018,SAURASHCEM,NSE-SAURASHCEM,Saurashtra Cement,EQ,CASH,EQ,INE626A01014,,,,,1,0.01,,,1,1,SAURASHCEM-EQ,0
NSE,14058,SANGHVIMOV,NSE-SANGHVIMOV,Sanghvi Movers,EQ,CASH,EQ,INE989A01032,,,,,1,0.05,,,1,1,SANGHVIMOV-EQ,1
NSE,14043,SARLAPOLY,NSE-SARLAPOLY,Sarla Performance,EQ,CASH,EQ,INE453D01025,,,,,1,0.01,,,1,1,SARLAPOLY-EQ,1
NSE,10618,SADBHIN,NSE-SADBHIN,Sadbhav Infra,EQ,CASH,EQ,INE764L01010,,,,,1,0.01,,,1,1,SADBHIN-EQ,0
NSE,4892,SAREGAMA,NSE-SAREGAMA,Saregama India,EQ,CASH,EQ,INE979A01025,,,,,1,0.05,,,1,1,SAREGAMA-EQ,1
NSE,4184,SANGAMIND,NSE-SANGAMIND,Sangam India,EQ,CASH,EQ,INE495C01010,,,,,1,0.05,,,1,1,SANGAMIND-EQ,1
NSE,11399,SALZERELEC,NSE-SALZERELEC,Salzer Electronics,EQ,CASH,EQ,INE457F01013,,,,,1,0.05,,,1,1,SALZERELEC-EQ,1
NSE,28805,SANATHAN,NSE-SANATHAN,Sanathan Textiles,EQ,CASH,EQ,INE0JPD01013,,,,,1,0.05,,,1,1,SANATHAN-EQ,0
NSE,27839,SAILIFE,NSE-SAILIFE,Sai Life Sciences,EQ,CASH,EQ,INE570L01029,,,,,1,0.1,,,1,1,SAILIFE-EQ,1
NSE,31234,SCHNEIDER,NSE-SCHNEIDER,Schneider Electric,EQ,CASH,EQ,INE839M01018,,,,,1,0.1,,,1,1,SCHNEIDER-EQ,0
NSE,762879,SAYAJIHOTL,NSE-SAYAJIHOTL,Sayaji Hotels,EQ,CASH,EQ,INE318C01014,,,,,1,0.05,,,1,1,SAYAJIHOTL-EQ,0
NSE,761675,SAIPARENT,NSE-SAIPARENT,Sai Parenteral's,EQ,CASH,EQ,INE0H9F01037,,,,,1,0.05,,,1,1,SAIPARENT-EQ,1
NSE,20698,SCHAND,NSE-SCHAND,S Chand & Co,EQ,CASH,EQ,INE807K01035,,,,,1,0.01,,,1,1,SCHAND-EQ,0
NSE,11794,SAKSOFT,NSE-SAKSOFT,Saksoft,EQ,CASH,EQ,INE667G01023,,,,,1,0.01,,,1,1,SAKSOFT-EQ,1
NSE,1011,SCHAEFFLER,NSE-SCHAEFFLER,Schaeffler India,EQ,CASH,EQ,INE513A01022,,,,,1,0.1,,,1,1,SCHAEFFLER-EQ,1
NSE,2969,SAKHTISUG,NSE-SAKHTISUG,Sakthi Sugars,EQ,CASH,EQ,INE623A01011,,,,,1,0.01,,,1,1,SAKHTISUG-EQ,0
NSE,27052,SAGILITY,NSE-SAGILITY,Sagility,EQ,CASH,EQ,INE0W2G01015,,,,,1,0.01,,,1,1,SAGILITY-EQ,1
NSE,14139,SBGLP,NSE-SBGLP,Suratwwala Group,EQ,CASH,EQ,INE05ST01028,,,,,1,0.01,,,1,1,SBGLP-EQ,0
NSE,18614,SAMHI,NSE-SAMHI,Samhi Hotels,EQ,CASH,EQ,INE08U801020,,,,,1,0.01,,,1,1,SAMHI-EQ,1
NSE,3048,SCI,NSE-SCI,Shipping Corporation,EQ,CASH,EQ,INE109A01011,,,,,1,0.05,,,1,1,SCI-EQ,1
NSE,14900,SAHYADRI,NSE-SAHYADRI,Sahyadri Industries,EQ,CASH,EQ,INE280H01015,,,,,1,0.05,,,1,1,SAHYADRI-EQ,0
NSE,21362,SALASAR,NSE-SALASAR,Salasar Techno,EQ,CASH,EQ,INE170V01027,,,,,1,0.01,,,1,1,SALASAR-EQ,0
NSE,1442,SANOFI,NSE-SANOFI,Sanofi India,EQ,CASH,EQ,INE058A01010,,,,,1,0.1,,,1,1,SANOFI-EQ,1
NSE,759057,SAATVIKGL,NSE-SAATVIKGL,Saatvik Green Energy,EQ,CASH,EQ,INE13B501022,,,,,1,0.05,,,1,1,SAATVIKGL-EQ,1
NSE,11045,SATIA,NSE-SATIA,Satia Industries,EQ,CASH,EQ,INE170E01023,,,,,1,0.01,,,1,1,SATIA-EQ,1
NSE,21808,SBILIFE,NSE-SBILIFE,SBI Life Insurance,EQ,CASH,EQ,INE123W01016,,,,,1,0.1,,,1,1,SBILIFE-EQ,1
NSE,18359,SANDUMA,NSE-SANDUMA,Sandur Manganese,EQ,CASH,EQ,INE149K01016,,,,,1,0.01,,,1,1,SANDUMA-EQ,1
NSE,2397,SANDHAR,NSE-SANDHAR,Sandhar Technologies,EQ,CASH,EQ,INE278H01035,,,,,1,0.05,,,1,1,SANDHAR-EQ,1
NSE,30125,SAMMAANCAP,NSE-SAMMAANCAP,Sammaan Capital,EQ,CASH,EQ,INE148I01020,,,,,1,0.01,,,1,1,SAMMAANCAP-EQ,1
NSE,25157,RVTH,NSE-RVTH,Revathi Equip. Ind.,EQ,CASH,EQ,INE0DAB01012,,,,,1,0.05,,,1,1,RVTH-EQ,0
NSE,2963,SAIL,NSE-SAIL,SAIL,EQ,CASH,EQ,INE114A01011,,,,,1,0.01,,,1,1,SAIL-EQ,1
NSE,10453,SATIN,NSE-SATIN,Satin Creditcare,EQ,CASH,EQ,INE836B01017,,,,,1,0.01,,,1,1,SATIN-EQ,1
NSE,4656,SBCL,NSE-SBCL,Shivalik Bimetal,EQ,CASH,EQ,INE386D01027,,,,,1,0.05,,,1,1,SBCL-EQ,1
NSE,17351,SALONA,NSE-SALONA,Salona Cotspin,EQ,CASH,EQ,INE498E01010,,,,,1,0.05,,,1,1,SALONA-EQ,0
NSE,13236,SADBHAV,NSE-SADBHAV,Sadbhav Engineering,EQ,CASH,EQ,INE226H01026,,,,,1,0.01,,,1,1,SADBHAV-EQ,0
NSE,24582,SANSTAR,NSE-SANSTAR,Sanstar,EQ,CASH,EQ,INE08NE01025,,,,,1,0.01,,,1,1,SANSTAR-EQ,1
NSE,25222,SANOFICONR,NSE-SANOFICONR,Sanofi Cons. Health,EQ,CASH,EQ,INE0UOS01011,,,,,1,0.1,,,1,1,SANOFICONR-EQ,1
NSE,761688,SAHLIBHFI,NSE-SAHLIBHFI,Shalibhadra Finance,EQ,CASH,EQ,INE861D01011,,,,,1,0.01,,,1,1,SAHLIBHFI-EQ,0
NSE,23127,SCILAL,NSE-SCILAL,Ship.Corp.(I) Land,EQ,CASH,EQ,INE0PB301013,,,,,1,0.01,,,1,1,SCILAL-EQ,1
NSE,27303,SAMPANN,NSE-SAMPANN,Sampann Utpadan,EQ,CASH,EQ,INE735M01018,,,,,1,0.01,,,1,1,SAMPANN-EQ,0
NSE,2988,SANDESH,NSE-SANDESH,Sandesh,EQ,CASH,EQ,INE583B01015,,,,,1,0.1,,,1,1,SANDESH-EQ,0
NSE,5751,SANSERA,NSE-SANSERA,Sansera Engineering,EQ,CASH,EQ,INE953O01021,,,,,1,0.1,,,1,1,SANSERA-EQ,1
NSE,18026,SBFC,NSE-SBFC,SBFC Finance,EQ,CASH,EQ,INE423Y01016,,,,,1,0.01,,,1,1,SBFC-EQ,1
NSE,13035,SAFARI,NSE-SAFARI,Safari Industries(I),EQ,CASH,EQ,INE429E01023,,,,,1,0.1,,,1,1,SAFARI-EQ,1
NSE,17758,SARDAEN,NSE-SARDAEN,Sarda Energy,EQ,CASH,EQ,INE385C01021,,,,,1,0.05,,,1,1,SARDAEN-EQ,1
NSE,14068,SAGCEM,NSE-SAGCEM,Sagar Cements,EQ,CASH,EQ,INE229C01021,,,,,1,0.01,,,1,1,SAGCEM-EQ,1
NSE,4127,SAMBHAAV,NSE-SAMBHAAV,Sambhaav Media,EQ,CASH,EQ,INE699B01027,,,,,1,0.01,,,1,1,SAMBHAAV-EQ,0
NSE,17271,SENCO,NSE-SENCO,Senco Gold,EQ,CASH,EQ,INE602W01027,,,,,1,0.05,,,1,1,SENCO-EQ,1
NSE,762889,SEIL,NSE-SEIL,Shanti Educational,EQ,CASH,EQ,INE440T01028,,,,,1,0.01,,,1,1,SEIL-EQ,1
NSE,29075,SETL,NSE-SETL,Standard Engineering,EQ,CASH,EQ,INE0M4D01010,,,,,1,0.01,,,1,1,SETL-EQ,1
NSE,761153,SEDEMAC,NSE-SEDEMAC,Sedemac Mechatronics,EQ,CASH,EQ,INE00XB01019,,,,,1,0.1,,,1,1,SEDEMAC-EQ,1
NSE,1338,SDBL,NSE-SDBL,Som DistilleriesBrew,EQ,CASH,EQ,INE480C01038,,,,,1,0.01,,,1,1,SDBL-EQ,1
NSE,19184,SFL,NSE-SFL,Sheela Foam,EQ,CASH,EQ,INE916U01025,,,,,1,0.05,,,1,1,SFL-EQ,1
NSE,6262,SELMC,NSE-SELMC,SEL Mfg,EQ,CASH,EQ,INE105I01020,,,,,1,0.01,,,1,1,SELMC-EQ,0
NSE,19496,SECMARK,NSE-SECMARK,SecMark Consultancy,EQ,CASH,EQ,INE0BTM01013,,,,,1,0.01,,,1,1,SECMARK-EQ,0
NSE,15308,SEPC,NSE-SEPC,SEPC,EQ,CASH,EQ,INE964H01014,,,,,1,0.01,,,1,1,SEPC-EQ,0
NSE,5507,SERVOTECH,NSE-SERVOTECH,Servotech Renewable,EQ,CASH,EQ,INE782X01033,,,,,1,0.01,,,1,1,SERVOTECH-EQ,0
NSE,3066,SESHAPAPER,NSE-SESHAPAPER,Seshasayee Paper,EQ,CASH,EQ,INE630A01024,,,,,1,0.01,,,1,1,SESHAPAPER-EQ,0
NSE,11058,SECURKLOUD,NSE-SECURKLOUD,Securekloud Tech,EQ,CASH,EQ,INE650K01021,,,,,1,0.01,,,1,1,SECURKLOUD-EQ,0
NSE,2616,SEAMECLTD,NSE-SEAMECLTD,Seamec,EQ,CASH,EQ,INE497B01018,,,,,1,0.1,,,1,1,SEAMECLTD-EQ,1
NSE,28888,SENORES,NSE-SENORES,Senores Pharmaceutic,EQ,CASH,EQ,INE0RB801010,,,,,1,0.1,,,1,1,SENORES-EQ,1
NSE,757478,SCODATUBES,NSE-SCODATUBES,Scoda Tubes,EQ,CASH,EQ,INE090501011,,,,,1,0.01,,,1,1,SCODATUBES-EQ,1
NSE,17186,SHRIPISTON,NSE-SHRIPISTON,SPR Auto Technologie,EQ,CASH,EQ,INE526E01018,,,,,1,0.1,,,1,1,SHRIPISTON-EQ,1
NSE,15342,SHALPAINTS,NSE-SHALPAINTS,Shalimar Paints,EQ,CASH,EQ,INE849C01026,,,,,1,0.01,,,1,1,SHALPAINTS-EQ,0
NSE,5068,SHEMAROO,NSE-SHEMAROO,Shemaroo Enter,EQ,CASH,EQ,INE363M01019,,,,,1,0.01,,,1,1,SHEMAROO-EQ,0
NSE,759448,SHREEJISPG,NSE-SHREEJISPG,Shreeji Ship.Global,EQ,CASH,EQ,INE1B6101010,,,,,1,0.05,,,1,1,SHREEJISPG-EQ,1
NSE,7200,SHRIRAMPPS,NSE-SHRIRAMPPS,Shriram Properties,EQ,CASH,EQ,INE217L01019,,,,,1,0.01,,,1,1,SHRIRAMPPS-EQ,1
NSE,4306,SHRIRAMFIN,NSE-SHRIRAMFIN,Shriram Finance,EQ,CASH,EQ,INE721A01047,,,,,1,0.05,,,1,1,SHRIRAMFIN-EQ,1
NSE,762909,SHRIKRISH,NSE-SHRIKRISH,Shri Krishna Devcon,EQ,CASH,EQ,INE997I01012,,,,,1,0.01,,,1,1,SHRIKRISH-EQ,0
NSE,3099,SHREDIGCEM,NSE-SHREDIGCEM,Shree DigvijayCement,EQ,CASH,EQ,INE232A01011,,,,,1,0.01,,,1,1,SHREDIGCEM-EQ,1
NSE,8727,SHAILY,NSE-SHAILY,Shaily,EQ,CASH,EQ,INE151G01028,,,,,1,0.1,,,1,1,SHAILY-EQ,1
NSE,762904,SHINDL,NSE-SHINDL,Sharat Industries,EQ,CASH,EQ,INE220Z01013,,,,,1,0.01,,,1,1,SHINDL-EQ,1
NSE,761469,SHADOWFAX,NSE-SHADOWFAX,Shadowfax Tech.,EQ,CASH,EQ,INE12UN01015,,,,,1,0.01,,,1,1,SHADOWFAX-EQ,1
NSE,5114,SGIL,NSE-SGIL,Synergy Green Inds,EQ,CASH,EQ,INE00QT01015,,,,,1,0.05,,,1,1,SGIL-EQ,1
NSE,708,SHRADHA,NSE-SHRADHA,Shradha Realty,EQ,CASH,EQ,INE715Y01031,,,,,1,0.01,,,1,1,SHRADHA-EQ,0
NSE,759093,SHRINGARMS,NSE-SHRINGARMS,Shringar House,EQ,CASH,EQ,INE1B3L01017,,,,,1,0.01,,,1,1,SHRINGARMS-EQ,1
NSE,16875,SICAGEN,NSE-SICAGEN,Sicagen India,EQ,CASH,EQ,INE176J01011,,,,,1,0.01,,,1,1,SICAGEN-EQ,0
NSE,758889,SGMART,NSE-SGMART,SG Mart,EQ,CASH,EQ,INE385F01024,,,,,1,0.05,,,1,1,SGMART-EQ,1
NSE,758853,SGFIN,NSE-SGFIN,SG Finserve,EQ,CASH,EQ,INE618R01015,,,,,1,0.05,,,1,1,SGFIN-EQ,1
NSE,10530,SHARDAMOTR,NSE-SHARDAMOTR,Sharda Motor,EQ,CASH,EQ,INE597I01028,,,,,1,0.05,,,1,1,SHARDAMOTR-EQ,1
NSE,3126,SHREYANIND,NSE-SHREYANIND,Shreyans Inds,EQ,CASH,EQ,INE231C01019,,,,,1,0.01,,,1,1,SHREYANIND-EQ,0
NSE,762894,SHARDUL,NSE-SHARDUL,Shardul Securities,EQ,CASH,EQ,INE037B01020,,,,,1,0.01,,,1,1,SHARDUL-EQ,0
NSE,3078,SHANTIGEAR,NSE-SHANTIGEAR,Shanthi Gears,EQ,CASH,EQ,INE631A01022,,,,,1,0.05,,,1,1,SHANTIGEAR-EQ,0
NSE,3103,SHREECEM,NSE-SHREECEM,Shree Cement,EQ,CASH,EQ,INE070A01015,,,,,1,5.0,,,1,1,SHREECEM-EQ,1
NSE,4992,SHARDACROP,NSE-SHARDACROP,Sharda Cropchem,EQ,CASH,EQ,INE221J01015,,,,,1,0.05,,,1,1,SHARDACROP-EQ,1
NSE,759747,SHIVAUM,NSE-SHIVAUM,Shiv Aum Steels,EQ,CASH,EQ,INE719F01016,,,,,1,0.05,,,1,1,SHIVAUM-EQ,0
NSE,7627,SHREERAMA,NSE-SHREERAMA,Shree Rama Tech,EQ,CASH,EQ,INE879A01019,,,,,1,0.01,,,1,1,SHREERAMA-EQ,0
NSE,804,SHIVATEX,NSE-SHIVATEX,Shiva Texyarn,EQ,CASH,EQ,INE705C01020,,,,,1,0.01,,,1,1,SHIVATEX-EQ,0
NSE,17752,SHILPAMED,NSE-SHILPAMED,Shilpa Medicare,EQ,CASH,EQ,INE790G01031,,,,,1,0.05,,,1,1,SHILPAMED-EQ,1
NSE,13367,SGL,NSE-SGL,STL Global,EQ,CASH,EQ,INE353H01010,,,,,1,0.01,,,1,1,SGL-EQ,0
NSE,758002,SHANTIGOLD,NSE-SHANTIGOLD,Shanti Gold Internat,EQ,CASH,EQ,INE06ZD01017,,,,,1,0.01,,,1,1,SHANTIGOLD-EQ,1
NSE,25574,SHAKTIPUMP,NSE-SHAKTIPUMP,Shakti Pumps,EQ,CASH,EQ,INE908D01010,,,,,1,0.05,,,1,1,SHAKTIPUMP-EQ,1
NSE,11856,SHAHALLOYS,NSE-SHAHALLOYS,Shah Alloys,EQ,CASH,EQ,INE640C01011,,,,,1,0.01,,,1,1,SHAHALLOYS-EQ,0
NSE,11813,SHOPERSTOP,NSE-SHOPERSTOP,Shoppers Stop,EQ,CASH,EQ,INE498B01024,,,,,1,0.05,,,1,1,SHOPERSTOP-EQ,1
NSE,5650,SHANTI,NSE-SHANTI,Shanti Overseas,EQ,CASH,EQ,INE933X01016,,,,,1,0.01,,,1,1,SHANTI-EQ,0
NSE,714,SHALBY,NSE-SHALBY,Shalby,EQ,CASH,EQ,INE597J01018,,,,,1,0.01,,,1,1,SHALBY-EQ,1
NSE,10188,SHYAMCENT,NSE-SHYAMCENT,Shyam Century,EQ,CASH,EQ,INE979R01011,,,,,1,0.01,,,1,1,SHYAMCENT-EQ,0
NSE,104,SHAREINDIA,NSE-SHAREINDIA,Share India,EQ,CASH,EQ,INE932X01026,,,,,1,0.01,,,1,1,SHAREINDIA-EQ,1
NSE,20296,SHAH,NSE-SHAH,Shah Metacorp,EQ,CASH,EQ,INE482J01021,,,,,1,0.01,,,1,1,SHAH-EQ,0
NSE,759847,SHILCTECH,NSE-SHILCTECH,Shilchar Tech,EQ,CASH,EQ,INE024F01011,,,,,1,0.1,,,1,1,SHILCTECH-EQ,1
NSE,762899,SHBAJRG,NSE-SHBAJRG,Shri Bajrang,EQ,CASH,EQ,INE402H01015,,,,,1,0.01,,,1,1,SHBAJRG-EQ,0
NSE,4693,SHYAMMETL,NSE-SHYAMMETL,Shyam Metalics,EQ,CASH,EQ,INE810G01011,,,,,1,0.05,,,1,1,SHYAMMETL-EQ,1
NSE,11212,SHK,NSE-SHK,SH Kelkar & Co,EQ,CASH,EQ,INE500L01026,,,,,1,0.01,,,1,1,SHK-EQ,1
NSE,10588,SHREEPUSHK,NSE-SHREEPUSHK,Shree Pushkar Chem,EQ,CASH,EQ,INE712K01011,,,,,1,0.05,,,1,1,SHREEPUSHK-EQ,1
NSE,13631,SKYGOLD,NSE-SKYGOLD,Sky Gold & Diamonds,EQ,CASH,EQ,INE01IU01018,,,,,1,0.05,,,1,1,SKYGOLD-EQ,1
NSE,19372,SPCENET,NSE-SPCENET,Spacenet Entr,EQ,CASH,EQ,INE970N01027,,,,,1,0.01,,,1,1,SPCENET-EQ,0
NSE,4684,SONACOMS,NSE-SONACOMS,Sona BLW Precision,EQ,CASH,EQ,INE073K01018,,,,,1,0.05,,,1,1,SONACOMS-EQ,1
NSE,759929,SOLARWORLD,NSE-SOLARWORLD,Solarworld Energy So,EQ,CASH,EQ,INE0TY101024,,,,,1,0.01,,,1,1,SOLARWORLD-EQ,1
NSE,27107,SPECIALITY,NSE-SPECIALITY,Speciality Restaurants,EQ,CASH,EQ,INE247M01014,,,,,1,0.01,,,1,1,SPECIALITY-EQ,0
NSE,757965,SMARTWORKS,NSE-SMARTWORKS,Smartworks Coworking,EQ,CASH,EQ,INE0NAZ01010,,,,,1,0.05,,,1,1,SMARTWORKS-EQ,1
NSE,18883,SJVN,NSE-SJVN,SJVN,EQ,CASH,EQ,INE002L01015,,,,,1,0.01,,,1,1,SJVN-EQ,1
NSE,759397,SOLEX,NSE-SOLEX,Solex Energy,EQ,CASH,EQ,INE880Y01017,,,,,1,0.1,,,1,1,SOLEX-EQ,0
NSE,9678,SOUTHWEST,NSE-SOUTHWEST,SW Pinnacle,EQ,CASH,EQ,INE980Y01015,,,,,1,0.05,,,1,1,SOUTHWEST-EQ,1
NSE,19097,SILLYMONKS,NSE-SILLYMONKS,Silly Monks Enter,EQ,CASH,EQ,INE203Y01012,,,,,1,0.01,,,1,1,SILLYMONKS-EQ,0
NSE,14329,SMSPHARMA,NSE-SMSPHARMA,SMS Pharmaceuticals,EQ,CASH,EQ,INE812G01025,,,,,1,0.05,,,1,1,SMSPHARMA-EQ,1
NSE,14788,SPARC,NSE-SPARC,Sun Pharma Adv. Res,EQ,CASH,EQ,INE232I01014,,,,,1,0.01,,,1,1,SPARC-EQ,1
NSE,3672,SOLARA,NSE-SOLARA,Solara Active Pharma,EQ,CASH,EQ,INE624Z01016,,,,,1,0.05,,,1,1,SOLARA-EQ,1
NSE,4201,SOMATEX,NSE-SOMATEX,Soma Textiles,EQ,CASH,EQ,INE314C01013,,,,,1,0.01,,,1,1,SOMATEX-EQ,0
NSE,3880,SOMANYCERA,NSE-SOMANYCERA,Somany Ceramics,EQ,CASH,EQ,INE355A01028,,,,,1,0.05,,,1,1,SOMANYCERA-EQ,1
NSE,3252,SPIC,NSE-SPIC,Southern Petrochem,EQ,CASH,EQ,INE147A01011,,,,,1,0.01,,,1,1,SPIC-EQ,1
NSE,760101,SKFINDUS,NSE-SKFINDUS,SKF India (Indust.),EQ,CASH,EQ,INE2J8701016,,,,,1,0.1,,,1,1,SKFINDUS-EQ,1
NSE,4522,SIGIND,NSE-SIGIND,Signet Industries,EQ,CASH,EQ,INE529F01035,,,,,1,0.01,,,1,1,SIGIND-EQ,0
NSE,11050,SIRCA,NSE-SIRCA,SIRCA Paints India,EQ,CASH,EQ,INE792Z01011,,,,,1,0.05,,,1,1,SIRCA-EQ,1
NSE,16658,SIGMA,NSE-SIGMA,Sigma Solve,EQ,CASH,EQ,INE0A0S01028,,,,,1,0.01,,,1,1,SIGMA-EQ,0
NSE,761420,SINGERIND,NSE-SINGERIND,Singer India,EQ,CASH,EQ,INE638A01035,,,,,1,0.01,,,1,1,SINGERIND-EQ,0
NSE,18743,SIGNATURE,NSE-SIGNATURE,Signatureglobal Ind.,EQ,CASH,EQ,INE903U01023,,,,,1,0.05,,,1,1,SIGNATURE-EQ,1
NSE,6596,SONATSOFTW,NSE-SONATSOFTW,Sonata Software,EQ,CASH,EQ,INE269A01021,,,,,1,0.05,,,1,1,SONATSOFTW-EQ,1
NSE,21501,SIS,NSE-SIS,SIS,EQ,CASH,EQ,INE285J01028,,,,,1,0.05,,,1,1,SIS-EQ,1
NSE,3021,SOTL,NSE-SOTL,Savita Oil Tech,EQ,CASH,EQ,INE035D01020,,,,,1,0.05,,,1,1,SOTL-EQ,1
NSE,8806,SONAMLTD,NSE-SONAMLTD,Sonam,EQ,CASH,EQ,INE00LM01029,,,,,1,0.01,,,1,1,SONAMLTD-EQ,0
NSE,762919,SONAL,NSE-SONAL,Sonal Mercantile,EQ,CASH,EQ,INE321M01017,,,,,1,0.01,,,1,1,SONAL-EQ,0
NSE,11435,SPANDANA,NSE-SPANDANA,Spandana Sphoorty,EQ,CASH,EQ,INE572J01011,,,,,1,0.05,,,1,1,SPANDANA-EQ,1
NSE,6843,SMLT,NSE-SMLT,Sarthak Metals,EQ,CASH,EQ,INE017W01010,,,,,1,0.01,,,1,1,SMLT-EQ,0
NSE,13826,SOBHA,NSE-SOBHA,Sobha,EQ,CASH,EQ,INE671H01015,,,,,1,0.1,,,1,1,SOBHA-EQ,1
NSE,3162,SIMPLEXINF,NSE-SIMPLEXINF,Simplex Infra,EQ,CASH,EQ,INE059B01024,,,,,1,0.05,,,1,1,SIMPLEXINF-EQ,1
NSE,4105,SILINV,NSE-SILINV,SIL Investments,EQ,CASH,EQ,INE923A01015,,,,,1,0.05,,,1,1,SILINV-EQ,0
NSE,5948,SOUTHBANK,NSE-SOUTHBANK,South Indian Bank,EQ,CASH,EQ,INE683A01023,,,,,1,0.01,,,1,1,SOUTHBANK-EQ,1
NSE,762914,SIKA,NSE-SIKA,Sika Interplant Sys,EQ,CASH,EQ,INE438E01032,,,,,1,0.05,,,1,1,SIKA-EQ,1
NSE,14096,SIYSIL,NSE-SIYSIL,Siyaram Silk Mills,EQ,CASH,EQ,INE076B01028,,,,,1,0.05,,,1,1,SIYSIL-EQ,1
NSE,16859,SINDHUTRAD,NSE-SINDHUTRAD,Sindhu Trade Links,EQ,CASH,EQ,INE325D01025,,,,,1,0.01,,,1,1,SINDHUTRAD-EQ,1
NSE,11935,SPLIL,NSE-SPLIL,SPL Industries,EQ,CASH,EQ,INE978G01016,,,,,1,0.01,,,1,1,SPLIL-EQ,0
NSE,18252,SPAL,NSE-SPAL,SP Apparels,EQ,CASH,EQ,INE212I01016,,,,,1,0.05,,,1,1,SPAL-EQ,1
NSE,22656,SIGNPOST,NSE-SIGNPOST,Signpost India,EQ,CASH,EQ,INE0KGZ01021,,,,,1,0.05,,,1,1,SIGNPOST-EQ,1
NSE,8163,SPENCERS,NSE-SPENCERS,Spencer's Retail,EQ,CASH,EQ,INE020801028,,,,,1,0.01,,,1,1,SPENCERS-EQ,0
NSE,9428,SKIPPER,NSE-SKIPPER,Skipper,EQ,CASH,EQ,INE439E01022,,,,,1,0.05,,,1,1,SKIPPER-EQ,1
NSE,381,SINTERCOM,NSE-SINTERCOM,Sintercom India,EQ,CASH,EQ,INE129Z01016,,,,,1,0.01,,,1,1,SINTERCOM-EQ,0
NSE,3387,SMLMAH,NSE-SMLMAH,SML Mahindra,EQ,CASH,EQ,INE294B01019,,,,,1,0.1,,,1,1,SMLMAH-EQ,1
NSE,6218,SIKKO,NSE-SIKKO,Sikko Industries,EQ,CASH,EQ,INE112X01025,,,,,1,0.01,,,1,1,SIKKO-EQ,0
NSE,2492,SILGO,NSE-SILGO,Silgo Retail,EQ,CASH,EQ,INE01II01013,,,,,1,0.01,,,1,1,SILGO-EQ,0
NSE,2320,SMCGLOBAL,NSE-SMCGLOBAL,SMC Global Sec.,EQ,CASH,EQ,INE103C01036,,,,,1,0.01,,,1,1,SMCGLOBAL-EQ,1
NSE,23480,SINCLAIR,NSE-SINCLAIR,Sinclairs Hotels,EQ,CASH,EQ,INE985A01022,,,,,1,0.01,,,1,1,SINCLAIR-EQ,0
NSE,4843,SNOWMAN,NSE-SNOWMAN,Snowman Logistics,EQ,CASH,EQ,INE734N01019,,,,,1,0.01,,,1,1,SNOWMAN-EQ,0
NSE,6643,SJS,NSE-SJS,SJS Enterprises,EQ,CASH,EQ,INE284S01014,,,,,1,0.1,,,1,1,SJS-EQ,1
NSE,11297,SIL,NSE-SIL,Standard Industries,EQ,CASH,EQ,INE173A01025,,,,,1,0.01,,,1,1,SIL-EQ,0
NSE,9422,SILVERTUC,NSE-SILVERTUC,Silver Touch,EQ,CASH,EQ,INE625X01026,,,,,1,0.01,,,1,1,SILVERTUC-EQ,0
